"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-06",,"60","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-07",,"65","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-08",,"68","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-09",,"76","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-10",,"65","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-11",,"61","42",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-12",,"60","35",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-13",,"72","37",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-14",,"74","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-15",,"60","40",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-16",,"53","38",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-17",,"63","33",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-18",,"61","41",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-19",,"72","36",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-20",,"76","42",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-21",,"79","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-22",,"81","40",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-23",,"82","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-24",,"67","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-25",,"67","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-26",,"66","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-27",,"66","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-28",,"63","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-29",,"66","42",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-04-30",,"69","42",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-01",,"75","41",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-02",,"70","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-03",,"67","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-04",,"77","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-05",,"72","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-06",,"72","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-07",,"83","42",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-08",,"83","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-09",,"78","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-10",,"83","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-11",,"85","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-12",,"81","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-13",,"62","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-14",,"79","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-15",,"68","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-16",,"68","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-17",,"76","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-18",,"75","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-19",,"75","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-20",,"75","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-21",,"76","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-22",,"72","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-23",,"61","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-24",,"66","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-25",,"65","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-26",,"74","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-27",,"85","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-28",,"89","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-29",,"87","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-30",,"77","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-05-31",,"74","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-01",,"82","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-02",,"94","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-03",,"91","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-04",,"88","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-05",,"81","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-06",,"78","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-07",,"81","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-08",,"88","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-09",,"74","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-10",,"82","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-11",,"87","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-12",,"92","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-13",,"96","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-14",,"82","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-15",,"79","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-16",,"68","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-17",,"71","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-18",,"75","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-19",,"79","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-20",,"78","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-21",,"88","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-22",,"96","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-23",,"99","56",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-24",,"71","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-25",,"73","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-26",,"83","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-27",,"78","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-28",,"88","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-29",,"96","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-06-30",,"98","55",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-01",,"75","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-02",,"73","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-03",,"76","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-04",,"71","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-05",,"83","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-06",,"89","55",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-07",,"92","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-08",,"91","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-09",,"98","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-10",,"98","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-11",,"86","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-12",,"85","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-13",,"86","57",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-14",,"81","57",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-15",,"78","56",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-16",,"84","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-17",,"83","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-18",,"85","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-19",,"87","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-20",,"85","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-21",,"83","57",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-22",,"82","58",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-23",,"85","56",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-24",,"85","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-25",,"88","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-26",,"85","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-27",,"82","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-28",,"87","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-29",,"85","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-30",,"89","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-07-31",,"89","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-01",,"87","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-02",,"88","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-03",,"94","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-04",,"98","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-05",,"91","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-06",,"98","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-07",,"83","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-08",,"90","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-09",,"95","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-10",,"100","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-11",,"95","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-12",,"89","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-13",,"81","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-14",,"80","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-15",,"81","55",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-16",,"82","55",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-17",,"89","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-18",,"87","46",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-19",,"82","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-20",,"80","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-21",,"70","53",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-22",,"77","55",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-23",,"74","56",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-24",,"73","55",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-25",,"78","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-26",,"69","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-27",,"73","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-28",,"70","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-29",,"76","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-30",,"78","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-08-31",,"87","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-01",,"84","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-02",,"89","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-03",,"77","54",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-04",,"78","52",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-05",,"72","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-06",,"80","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-07",,"89","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-08",,"94","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-09",,"91","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-10",,"94","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-11",,"94","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-12",,"79","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-13",,"80","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-14",,"81","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-15",,"78","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-16",,"80","42",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-17",,"79","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-18",,"78","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-19",,"86","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-20",,"90","47",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-21",,"89","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-22",,"82","50",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-23",,"85","43",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-24",,"89","42",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-25",,"82","44",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-26",,"90","48",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-27",,"80","45",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-28",,"74","51",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-29",,"64","49",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-09-30",,"75","59",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2018-10-01",,"76","54",
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-01",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-02",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-03",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-09",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-10",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-11",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-12",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-13",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-14",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-15",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-16",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-17",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-18",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-19",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-20",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-21",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-22",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-23",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-24",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-25",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-26",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-27",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-28",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-29",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-04-30",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-01",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-02",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-03",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-04",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-05",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-06",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-07",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-08",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-09",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-10",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-11",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-12",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-13",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-14",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-15",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-16",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-17",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-18",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-19",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-20",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-21",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-22",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-23",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-24",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-25",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-26",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-27",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-28",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-29",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-30",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-05-31",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-01",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-02",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-03",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-04",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-05",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-06",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-07",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-08",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-09",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-10",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-11",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-12",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-13",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-14",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-15",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-16",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-17",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-18",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-19",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-20",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-21",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-22",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-23",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-24",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-25",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-26",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-27",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-28",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-29",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-06-30",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-01",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-02",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-03",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-04",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-05",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-06",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-07",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-08",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-09",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-10",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-11",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-12",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-13",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-14",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-15",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-16",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-17",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-18",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-19",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-20",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-21",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-22",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-23",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-24",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-25",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-26",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-27",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-28",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-29",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-30",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-07-31",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-01",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-02",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-03",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-04",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-05",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-06",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-07",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-08",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-09",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-10",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-11",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-12",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-13",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-14",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-15",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-16",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-17",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-18",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-19",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-20",,,,
"US1CANP0003","CALISTOGA 0.4 SSE, CA US","2018-08-21",,,,
